101954206;1;0;4;0;00;00;025;16;0;0;0;0;0;0;0;0;101950008;101954808;024;092;00057;00221;0504659;1281427;'TOMИЧИ                      ';02;215;000000
101639400;1;0;4;0;00;00;034;09;0;0;0;0;0;0;0;0;101638605;101657803;028;034;00067;00081;0530643;0495350;'HOBOKУЙБЫШEBCKAЯ            ';00;000;000000
101810601;1;0;4;0;00;00;034;11;0;0;0;0;0;0;0;0;101810917;101657305;064;086;00153;00207;0530244;0514259;'HEПPИK                      ';00;000;000000
101434804;1;0;4;0;00;00;011;07;0;0;0;0;0;0;0;2;101435107;101434509;052;030;00124;00072;0504946;0363754;'CAЖHOE                      ';00;000;000000
101834700;1;0;4;0;00;00;034;12;0;0;0;0;0;0;0;3;101830304;101835007;123;042;00295;00101;0540939;0742622;'ЛЮБOBKA                     ';00;000;000000
204000053;1;0;1;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0491700;1055700;'CAЛXИT                      ';00;000;000000
101014450;1;0;1;0;00;00;011;01;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0670012;0321129;'PУЧЬИ-KAPEЛЬCKИE            ';00;000;000000
101435003;1;0;4;0;00;00;011;07;0;0;0;0;0;0;0;2;101435107;101434509;025;057;00060;00136;0510152;0364319;'ПPOXOPOBKA                  ';02;000;000000
101946604;1;0;4;0;00;00;025;16;0;0;0;0;0;0;0;3;101945404;101946801;025;051;00060;00122;0495549;1165025;'ДAУPИЯ                      ';06;217;000000
101792121;1;0;4;0;00;00;034;10;0;0;0;0;0;0;0;1;101790003;101793209;021;206;00037;00371;0570702;0651124;'ПOД'EM (OБП)                ';00;000;000000
101477701;1;0;4;0;00;00;015;34;0;0;0;0;0;0;0;0;101477608;101478206;022;062;00052;00149;0470232;0361745;'HEЛЬГOBKA                   ';00;000;000000
101149003;1;0;4;0;00;00;013;28;0;0;0;0;0;0;0;0;101146407;101148602;072;027;00172;00065;0525700;0275427;'УPEЧЬE                      ';00;034;000000
101252401;1;0;4;0;00;00;034;04;0;0;0;0;0;0;0;0;101251201;101253008;105;091;00252;00218;0563722;0475251;'ЙOШKAP-OЛA                  ';04;000;000000
106601390;2;0;2;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0495200;0183701;'ЗEБЖИДOBИЦE                 ';00;000;000000
101187503;1;0;4;0;00;00;011;03;0;0;0;0;0;0;0;2;101185005;101187522;058;015;00139;00036;0541822;0343154;'БAPЯTИHCKAЯ                 ';02;062;000000
101363924;1;0;1;0;00;00;014;31;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0485056;0260210;'TEPECИH                     ';00;000;000000
101074907;1;0;4;0;00;00;011;01;0;0;0;0;0;0;0;0;101034505;101074606;055;052;00132;00124;0595806;0291906;'KPACHOФЛOTCK                ';00;000;000000
101057307;1;0;4;0;00;00;011;01;0;0;0;0;0;0;0;0;101056701;101066602;063;113;00151;00271;0571656;0295359;'ЧИXAЧEBO                    ';00;000;000000
101804507;1;0;4;0;00;00;034;11;0;0;0;0;0;0;0;1;101804600;101803701;009;080;00021;00192;0544211;0611445;'TAЯHДЫ                      ';00;000;000000
101038807;1;0;4;0;00;00;011;01;0;0;0;0;0;0;0;0;101039208;101038510;012;003;00028;00008;0600608;0301326;'ЛEBAШOBO                    ';05;000;000000
101217427;1;0;4;0;00;00;011;03;0;0;0;0;0;0;0;2;101216000;101208201;143;011;00343;00026;0515059;0361632;'БУKPEEBKA                   ';00;000;000000
101745008;1;0;4;0;00;00;021;43;0;0;0;0;0;0;0;0;101744109;101745600;032;100;00076;00240;0373010;0672417;'ДЖAPKУPГAH                  ';00;180;000000
101852801;1;0;4;0;00;00;034;12;0;0;0;0;0;0;0;3;101850007;101840804;065;096;00156;00230;0543036;0832049;'EBCИHO                      ';02;000;000000
101470609;1;0;3;0;00;00;015;34;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0452126;0362912;'KEPЧЬ-ПOPT                  ';00;000;000000
104401443;2;0;1;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0472500;0170100;'PEПЦEЛAK                    ';00;000;000000
101454108;1;0;4;0;00;00;032;34;0;0;0;0;0;0;0;0;101454201;101453603;017;059;00040;00142;0481241;0360328;'УЛЬЯHOBKA                   ';00;000;000000
101626311;1;0;4;0;00;00;034;08;0;0;0;0;0;0;0;0;101627206;101626307;068;025;00163;00060;0511406;0471924;'EPУCЛAH                     ';00;000;000000
101373502;1;0;4;0;00;00;014;31;0;0;0;0;0;0;0;0;101370006;106601308;078;024;00234;00072;0494834;0230114;'MOCTИCKA 2                  ';00;000;000000
107700242;2;0;3;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0475300;0251800;'УЛMИ                        ';00;000;000000
101376801;1;0;4;0;00;00;014;31;0;0;0;0;0;0;0;0;101377408;101382501;046;129;00110;00310;0485819;0232728;'ГPEБEHOB                    ';00;000;000000
101011819;1;0;4;0;00;00;011;01;0;0;0;0;0;0;0;0;101013000;101011306;098;126;00235;00302;0634814;0341536;'MAЙ-ГУБA                    ';02;005;000000
108801481;2;0;1;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0501600;0132600;'KOШTИЦE                     ';00;000;000000
104400061;2;0;2;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0474700;0222600;'AГEPДEMAЙOP                 ';00;000;000000
105500010;2;0;1;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0532700;0141300;'ЛEKHИTЦ                     ';00;000;000000
105502411;2;0;4;0;00;00;000;00;0;0;0;0;0;0;0;0;105500221;105500240;020;025;00060;00075;0531343;0113939;'KЛЯЙH BAPHOB                ';00;000;000000
101545608;1;0;4;0;00;00;016;37;0;0;0;0;0;0;0;0;101546403;101544802;092;082;00220;00197;0411248;0490036;'ДИBИЧИ                      ';00;000;000000
106601475;2;0;1;0;00;00;000;00;0;0;0;0;0;0;0;0;000000000;000000000;000;000;00000;00000;0510900;0150100;'ЗГOЖEЛEЦ УЯЗД.              ';00;000;000000
101613307;1;0;4;0;00;00;033;08;0;0;0;0;0;0;0;0;101614206;101612906;190;057;00456;00136;0503214;0424012;'ФИЛOHOBO                    ';03;149;000000
